maydon,xonalar,joylashuv,yoshi,narxi
155,4,markaz,49,1606709.744101543
86,4,markaz,16,1135730.2113171245
167,4,markaz,11,1704463.8446649224
197,6,qishloq,72,1066053.2600916184
135,4,qishloq,19,642164.7894698498
82,5,shahar_cheti,59,517237.9046644148
132,4,markaz,92,1459164.9895114885
110,6,markaz,43,1303916.6922904716
106,3,shahar_cheti,8,833823.3689578129
68,4,shahar_cheti,85,429508.58940150717
175,6,qishloq,70,723136.9622176451
117,1,qishloq,41,484313.73594120034
57,5,shahar_cheti,33,494561.2383263768
190,3,qishloq,21,839585.6975477567
88,6,qishloq,34,386977.60954257677
46,4,markaz,15,614312.2062361139
86,6,markaz,50,917351.2962649334
46,1,shahar_cheti,61,384777.02778586803
121,2,markaz,27,1345952.786631835
59,6,qishloq,3,282525.6591439606
84,1,shahar_cheti,44,623864.9156776917
64,5,shahar_cheti,99,503517.1595721834
128,2,shahar_cheti,61,1021462.0602155464
93,1,shahar_cheti,47,633798.19541432
55,6,shahar_cheti,63,342205.8645264194
31,4,qishloq,29,150802.97740235316
85,5,shahar_cheti,9,516012.0721755469
128,1,markaz,75,1378315.8791109507
147,1,qishloq,35,794901.6252179802
124,4,markaz,81,1293551.638892099
174,3,shahar_cheti,47,1312649.5848144102
35,3,markaz,20,462704.9916969525
142,3,qishloq,22,782246.4552834833
129,6,qishloq,20,629003.5359329901
176,4,qishloq,89,721584.0013545053
90,4,markaz,23,971482.5232859683
138,6,markaz,70,1977774.6959978777
134,4,markaz,89,1920199.7561045412
179,4,markaz,76,1881661.2079696022
172,5,qishloq,29,964647.7349500966
127,5,qishloq,93,721693.4159838145
76,3,qishloq,44,449059.7008375237
192,4,qishloq,20,1041869.2556866921
160,3,markaz,71,1925406.5236747453
184,1,markaz,43,1948962.4112290344
99,2,markaz,97,1248468.754886062
33,5,shahar_cheti,49,221587.75172398443
114,2,shahar_cheti,94,700917.2660279039
54,3,markaz,21,788764.9730134186
99,2,qishloq,94,434262.04074400733
87,1,shahar_cheti,48,546048.0536022376
176,6,shahar_cheti,47,1466202.7621544772
34,2,shahar_cheti,10,237266.72710554555
135,6,qishloq,97,573077.1170895298
153,4,markaz,31,2140436.341100891
103,6,shahar_cheti,62,733035.6718655236
128,1,markaz,19,1332106.0944362234
132,1,shahar_cheti,98,974283.2875081603
71,2,qishloq,8,306374.98995583697
122,6,qishloq,14,662876.6673814225
33,6,markaz,85,481589.65977100475
47,4,markaz,28,639870.7471865286
81,3,shahar_cheti,95,725382.619571557
102,5,qishloq,65,591934.231305472
99,5,shahar_cheti,69,863098.5429507262
112,2,shahar_cheti,83,878245.5162316478
167,6,qishloq,20,674887.1450464192
135,5,qishloq,51,602709.19364701
183,6,shahar_cheti,6,1628777.7249375226
47,5,shahar_cheti,85,359365.2314756384
135,6,markaz,46,1729869.78769312
169,5,markaz,11,1738875.8668817368
143,4,qishloq,13,595086.8898777236
97,4,shahar_cheti,89,797979.5708702878
110,1,markaz,90,1340918.0583850692
151,6,qishloq,17,608856.9348238608
170,4,markaz,63,2526007.3946065414
153,3,markaz,25,2065557.0235313245
145,4,markaz,46,1661944.7241694666
170,6,markaz,7,1819308.6088205124
200,6,shahar_cheti,29,1724586.1263856173
88,1,shahar_cheti,46,627384.7232477932
179,1,markaz,86,2047512.9051297493
135,4,markaz,2,1497637.5680724652
178,5,qishloq,61,730944.4474843006
161,2,shahar_cheti,79,1397632.359143788
108,6,shahar_cheti,32,878942.273426877
117,6,markaz,43,1606155.3030407112
139,5,qishloq,51,638595.3320213049
78,4,markaz,48,831221.4035297757
101,3,qishloq,59,485088.6613314146
31,4,qishloq,83,135376.0808570241
102,1,shahar_cheti,1,857274.8727214157
137,2,shahar_cheti,14,863690.9367297653
68,6,shahar_cheti,58,516948.6741553513
194,5,qishloq,90,966411.2730760059
200,3,markaz,5,2350801.4051658483
73,5,shahar_cheti,33,606276.3179652442
101,2,shahar_cheti,41,619867.8404681057
199,6,qishloq,1,1052253.5562561548
139,6,markaz,67,1905141.1488082143
158,1,shahar_cheti,68,1154353.3969537865
47,3,markaz,2,507145.41405167535
81,3,qishloq,15,462888.34982381517
141,5,qishloq,90,819997.1772482224
33,6,markaz,39,486375.15232454025
49,4,markaz,20,545094.7428282965
37,2,markaz,51,425323.44726512267
57,4,qishloq,77,233439.62557848342
67,3,markaz,12,952527.2486172051
93,6,shahar_cheti,50,705984.8578903324
176,2,qishloq,48,786070.3532029181
167,4,markaz,1,2359607.9494617055
152,4,qishloq,50,838536.9266536109
50,3,shahar_cheti,45,352837.56804742967
74,4,markaz,74,892810.5829025746
72,1,qishloq,98,301694.40707098215
55,4,markaz,80,738957.387399978
171,5,qishloq,93,750645.8155878622
65,1,shahar_cheti,48,565304.0558995785
67,5,shahar_cheti,83,475235.4106283136
130,3,shahar_cheti,72,844837.9205477835
118,1,shahar_cheti,19,800946.5504069251
90,1,qishloq,79,424463.73786842055
111,6,shahar_cheti,9,787225.4796768682
94,1,markaz,78,1200522.8243576523
165,3,markaz,85,1951680.9774096746
99,5,markaz,40,1363952.2277062288
115,3,qishloq,27,613708.3410430796
43,3,qishloq,55,196930.90859943375
151,6,qishloq,94,668437.1176180677
74,5,markaz,14,909574.7774897339
87,5,qishloq,11,482563.30098397436
87,3,markaz,18,918809.1896833949
89,1,qishloq,52,413326.38214858464
171,5,markaz,10,1791611.396581148
37,2,markaz,37,375329.14158450905
109,1,shahar_cheti,36,882382.2735782521
140,2,qishloq,3,828674.0848736243
149,4,markaz,20,1533132.4867889513
186,3,shahar_cheti,85,1392600.6749100757
186,2,shahar_cheti,19,1354746.2851903157
82,6,shahar_cheti,94,647563.290472887
144,2,markaz,48,2031611.1839524598
134,4,qishloq,33,718033.8707835352
47,2,shahar_cheti,99,301367.26023273333
171,5,markaz,32,1814727.1660467596
88,5,shahar_cheti,7,542019.9223298923
190,3,qishloq,33,931960.3354154369
142,3,qishloq,81,789373.1894826866
35,3,shahar_cheti,93,278729.2830030983
102,4,shahar_cheti,43,779863.7093160702
56,2,qishloq,4,273131.7470756115
150,1,shahar_cheti,71,1125036.4012957981
45,6,markaz,30,651125.3228357207
147,3,shahar_cheti,18,1318568.401676355
42,1,shahar_cheti,78,262921.5146114762
161,5,markaz,43,1628897.093521616
51,6,qishloq,67,264287.41655216704
188,6,markaz,70,2113851.99487416
30,1,markaz,93,419645.3035644267
149,3,qishloq,98,808866.0843444592
177,5,markaz,4,2375218.53836081
95,2,shahar_cheti,85,751690.7255981086
101,4,markaz,38,1028196.133135185
151,2,shahar_cheti,30,1008924.6056487015
32,3,markaz,24,323117.2415675521
191,5,qishloq,65,1009687.3248469055
52,5,markaz,99,557939.8501615383
46,5,markaz,14,687610.2242564858
40,6,shahar_cheti,56,284831.0991080659
110,6,shahar_cheti,91,713026.1681990998
65,6,markaz,57,752557.8980621843
134,4,shahar_cheti,10,1014646.075596238
147,2,qishloq,67,768218.5639193831
167,6,shahar_cheti,42,1333503.3644465697
183,2,qishloq,30,1014342.4214099394
108,1,markaz,73,1095175.191005418
43,6,shahar_cheti,7,263492.1099147452
127,6,markaz,18,1841345.345396207
183,3,qishloq,42,978723.2979492474
169,3,qishloq,60,955317.2757723564
74,6,qishloq,58,322344.48380132753
152,2,markaz,79,1667622.1476232754
56,1,qishloq,50,320413.39229466097
71,6,shahar_cheti,48,427190.9673007312
92,2,markaz,95,1171778.5288581715
52,6,markaz,68,705155.6171810759
136,1,qishloq,60,615259.1704309344
95,2,markaz,5,991771.2488472053
41,6,markaz,71,460765.4759601653
84,2,qishloq,18,457189.88501511014
144,6,qishloq,43,752802.5379071104
131,6,shahar_cheti,82,855448.1151650848
169,1,shahar_cheti,7,1475974.3068789674
58,6,markaz,77,846399.7397685754
90,3,shahar_cheti,20,782464.67851068
135,4,markaz,25,1885962.2128475404
107,2,shahar_cheti,20,866038.541333961
199,1,qishloq,93,1017677.7140502246
95,6,markaz,85,1137910.593971579
49,2,markaz,87,500302.3574046511
82,5,markaz,12,1108327.9768475278
90,4,markaz,90,976785.2505896064
178,2,qishloq,2,832978.4732421674
120,2,qishloq,4,634273.8246276818
82,2,qishloq,2,372383.7249316003
90,1,qishloq,56,508692.3020287426
169,5,markaz,42,1871902.5693710896
33,5,markaz,35,402338.6993504477
146,1,shahar_cheti,74,1162949.7963081887
183,1,shahar_cheti,36,1474106.1986584954
157,4,qishloq,94,892031.9869353942
138,2,qishloq,85,718204.5656715331
81,1,markaz,94,993828.1209272535
30,2,qishloq,11,148308.22682541155
163,6,shahar_cheti,83,979655.8109028786
38,1,shahar_cheti,96,310883.23003856366
135,5,shahar_cheti,54,1043802.8690149114
97,6,shahar_cheti,68,643731.6390202331
132,1,shahar_cheti,38,806087.7870740249
59,4,qishloq,98,247077.23265602128
193,3,qishloq,53,1100778.7753555125
125,4,shahar_cheti,20,857712.3135851352
63,6,shahar_cheti,24,509868.5508703868
164,1,shahar_cheti,54,1103889.4462316774
52,5,shahar_cheti,46,405139.4328614109
139,2,shahar_cheti,38,838959.6191583095
62,4,markaz,56,684792.3566587655
123,5,qishloq,28,628985.0623434449
38,6,qishloq,12,181145.695292256
56,2,markaz,30,828048.8066440675
55,2,shahar_cheti,7,476975.0258506354
68,3,qishloq,91,366922.009296302
56,1,shahar_cheti,46,456125.8691602334
125,6,markaz,88,1553516.2087170891
86,4,qishloq,56,380645.8884623139
169,6,markaz,89,2212080.063551141
75,3,qishloq,64,443917.7729203114
199,1,qishloq,39,975060.5689091014
194,1,qishloq,89,871873.8498463304
60,5,markaz,24,717761.0218624679
64,4,markaz,63,706152.0716079855
116,1,shahar_cheti,48,751991.3445431702
172,2,qishloq,43,967249.0118500585
183,1,qishloq,48,824658.2159174712
156,2,qishloq,36,751418.7280057832
165,4,shahar_cheti,7,1107365.4148966759
166,6,qishloq,45,905429.1386619791
99,6,shahar_cheti,21,804074.3034917789
34,2,markaz,84,474793.7222222333
60,2,shahar_cheti,11,375276.0580172462
52,3,shahar_cheti,44,436540.11425587104
187,6,markaz,4,2550543.77827755
124,5,shahar_cheti,61,1025045.2679673007
171,6,qishloq,98,731038.8832345321
32,2,markaz,55,401042.2632415224
122,1,qishloq,35,579875.5969606459
186,2,qishloq,28,927890.7009038386
34,1,markaz,6,500603.93695587135
48,4,qishloq,32,210533.41763475793
183,1,markaz,64,1851422.1234811596
88,1,qishloq,74,488751.23034543137
132,6,shahar_cheti,67,796367.2901417244
175,4,markaz,2,2490076.20662583
61,3,qishloq,29,304541.5376500946
58,1,qishloq,69,250058.08337809335
98,6,shahar_cheti,12,840498.5590362264
98,3,qishloq,77,473952.9277169171
131,1,qishloq,70,740120.8246670039
51,5,markaz,3,548164.4205669529
108,2,qishloq,17,496040.2220328929
121,4,markaz,59,1452045.5392853948
200,2,markaz,35,2971426.5801063254
99,5,shahar_cheti,18,679144.5050223314
176,4,markaz,85,2054068.6704726452
108,4,markaz,81,1285046.0830847702
172,1,markaz,38,2307211.921707058
109,1,markaz,77,1466969.817498198
108,4,qishloq,83,501180.79428504134
76,1,qishloq,29,386475.513030629
71,5,markaz,11,1002012.6326149609
54,6,qishloq,47,232400.31172532766
66,6,shahar_cheti,70,536094.9755563062
90,1,shahar_cheti,82,769197.1192297944
123,2,qishloq,3,512295.7381332501
41,2,qishloq,93,171896.50567945137
88,1,qishloq,81,380528.67533133825
110,1,qishloq,86,559270.8903683557
30,1,qishloq,8,123352.74207798151
62,2,shahar_cheti,80,441265.6492677211
149,3,qishloq,29,737653.6239617357
105,4,markaz,26,1294241.013612618
171,4,shahar_cheti,85,1311232.9040424111
80,2,qishloq,12,457885.08442564175
133,6,markaz,77,1341983.128559406
189,2,shahar_cheti,11,1249222.0673920647
142,4,markaz,73,1445424.1216524683
156,4,qishloq,81,642505.3849738332
176,2,shahar_cheti,25,1123509.9008931778
120,5,shahar_cheti,33,985520.0789951076
121,2,qishloq,75,629126.5629228511
147,5,markaz,34,2131426.3062078115
154,4,shahar_cheti,77,1247661.194508737
110,3,qishloq,37,466104.5604316991
151,3,shahar_cheti,48,1140761.2142942487
49,3,markaz,28,628685.6513527385
115,5,qishloq,98,606526.4150226017
190,4,shahar_cheti,23,1329846.356045226
33,1,shahar_cheti,58,279495.62612517964
163,2,shahar_cheti,25,1256750.9644821808
170,5,shahar_cheti,79,1219226.86614869
121,5,shahar_cheti,34,1039829.1470394414
116,1,qishloq,93,579580.1065141319
30,5,qishloq,6,150722.12132940578
157,1,qishloq,14,889320.1009616385
99,2,qishloq,52,420984.86823570053
135,5,markaz,100,1707145.114138293
196,5,shahar_cheti,61,1449137.7295502904
63,6,markaz,26,715552.7645472579
56,1,shahar_cheti,92,467843.5499631958
193,4,markaz,62,2825467.33723951
158,6,markaz,95,1771074.4433374451
37,1,qishloq,45,221445.4278551412
165,6,markaz,13,2262380.8256657333
35,1,shahar_cheti,85,310547.60412777134
174,3,shahar_cheti,79,1498526.451053833
183,4,markaz,99,2174749.399755281
136,4,shahar_cheti,38,894749.8822501829
134,3,markaz,97,1681528.4778768527
92,2,markaz,10,1038800.7000782033
37,5,qishloq,36,189643.77180168792
50,4,markaz,55,637631.11556795
63,4,markaz,83,814386.320518886
85,5,qishloq,76,503783.30168858636
129,2,shahar_cheti,27,800316.0294109536
173,5,markaz,33,2248458.8087645583
143,4,qishloq,93,638643.0144615325
63,1,shahar_cheti,13,535120.2845849402
180,6,qishloq,16,929781.1668800265
37,2,qishloq,17,191407.85089731976
119,6,shahar_cheti,81,718787.3958144705
91,2,markaz,84,1052829.9083297562
199,2,shahar_cheti,76,1467302.6880860846
86,1,shahar_cheti,72,723681.0074557733
104,3,qishloq,70,550976.4937809926
164,3,qishloq,8,924700.2980222713
49,4,qishloq,34,258325.3320303822
152,1,qishloq,29,846030.1023379993
184,6,qishloq,80,764109.8262348291
131,6,shahar_cheti,43,1016367.9433135332
64,5,shahar_cheti,82,507979.938054041
185,2,qishloq,31,1060782.2143827332
43,4,qishloq,83,254004.31140415085
101,6,qishloq,44,451722.44878611225
180,2,shahar_cheti,41,1280621.7187429406
31,1,markaz,75,424316.9874981023
159,5,markaz,82,1882102.3738281212
59,1,shahar_cheti,97,358316.81055212964
191,5,qishloq,52,1108095.6744182012
145,4,shahar_cheti,55,981109.7883478709
62,2,qishloq,83,263366.4724132865
182,3,shahar_cheti,10,1114715.0517165938
87,3,shahar_cheti,38,722622.8871078518
41,1,markaz,40,505159.1591603949
45,2,shahar_cheti,85,392019.353759652
83,3,shahar_cheti,90,531018.1835066692
87,5,markaz,24,1125404.1830993195
36,1,shahar_cheti,62,223190.6436711387
159,4,markaz,6,1741041.289008924
119,5,qishloq,32,629114.7364802909
37,1,markaz,85,444461.4580451279
124,6,qishloq,30,519726.8073305099
86,2,shahar_cheti,25,553805.1964099891
181,1,qishloq,95,844751.0170130987
30,5,qishloq,52,143422.43845077607
72,5,markaz,42,945377.330514148
38,6,markaz,87,441441.3845913545
64,1,shahar_cheti,44,573999.2221582603
102,6,qishloq,37,511938.209581259
55,4,qishloq,90,263175.24494597095
56,3,shahar_cheti,5,359852.3909627332
137,4,qishloq,12,685643.969929017
182,2,markaz,56,2410174.466647791
124,4,shahar_cheti,59,1025536.8814777824
101,1,qishloq,35,543310.9857283712
34,3,markaz,18,348707.2900241627
88,3,shahar_cheti,23,620163.3415889398
153,3,shahar_cheti,17,1170929.0429162446
120,6,markaz,82,1275676.5621391402
138,3,qishloq,31,626630.351039449
144,3,shahar_cheti,90,1158061.169837026
31,3,qishloq,40,142376.678322839
50,1,markaz,26,636162.968494461
107,2,markaz,93,1536674.1439713875
171,2,shahar_cheti,79,1255848.327429551
165,5,qishloq,22,788048.9081427002
172,5,markaz,10,2140360.1744487016
128,5,qishloq,77,558465.6983469931
96,3,markaz,64,1143882.4956725207
143,4,qishloq,72,655068.1181431458
60,2,shahar_cheti,59,375631.6678751169
110,6,shahar_cheti,55,871196.1602364009
158,3,shahar_cheti,80,1223126.3929822773
57,1,shahar_cheti,89,433845.66799210216
86,2,markaz,36,1065901.6653039164
75,5,markaz,52,957159.9467888903
158,3,markaz,33,2017924.9893732166
172,1,qishloq,26,991631.0518852645
108,6,shahar_cheti,43,878983.0994608138
89,5,shahar_cheti,37,636067.115867116
179,6,qishloq,48,737856.1351524327
112,2,markaz,58,1624721.4951384119
122,1,shahar_cheti,47,1079468.7822027928
132,6,shahar_cheti,86,893207.730389632
111,3,qishloq,91,594080.4790915066
65,3,qishloq,73,345859.3705560044
137,3,markaz,1,1605930.6619421458
112,6,qishloq,58,526655.5373394567
144,4,markaz,61,1800777.08150029
175,4,qishloq,29,914956.573055326
98,2,shahar_cheti,76,678237.0420476717
62,4,markaz,92,664721.0209700931
130,4,markaz,96,1500748.546663088
104,2,shahar_cheti,91,839741.3194152075
122,2,markaz,73,1784597.49069711
82,3,shahar_cheti,16,562801.0008880099
42,6,markaz,69,546025.6706646899
101,2,qishloq,61,481373.9556605103
44,2,markaz,56,484283.64288473653
96,5,shahar_cheti,70,689174.4461798784
163,3,qishloq,58,673425.5049425517
200,1,shahar_cheti,39,1291562.847222614
196,3,qishloq,7,1077282.3639916491
95,4,markaz,83,1179670.9041935739
111,6,markaz,9,1237146.604332174
82,2,qishloq,33,343812.29469376267
46,6,shahar_cheti,63,293380.00605928537
85,3,qishloq,62,460511.9951052492
116,1,qishloq,91,504574.7343393455
97,1,shahar_cheti,2,684914.2436736184
114,3,markaz,43,1174531.7222607026
67,1,shahar_cheti,42,499449.676277608
49,2,qishloq,7,226451.63792531725
56,4,markaz,5,761529.012025092
56,5,shahar_cheti,7,386529.15238040057
125,1,shahar_cheti,20,889383.8270419025
107,2,markaz,11,1174828.6413654943
159,1,markaz,15,1928733.7539054079
110,6,shahar_cheti,38,878185.0633056836
148,5,qishloq,51,862865.8000315479
48,2,qishloq,58,205106.57690755805
131,5,qishloq,10,762995.1565230491
143,2,qishloq,18,777361.9633735052
85,5,markaz,59,908554.4760836638
110,6,markaz,48,1558559.3910054683
31,1,markaz,44,380496.0178760583
168,4,markaz,77,1986310.6062347644
176,2,qishloq,37,751970.9489296596
31,4,markaz,53,355249.654718245
110,3,markaz,74,1647164.7200616687
105,3,shahar_cheti,36,879424.465366197
89,4,qishloq,67,416835.26581789216
194,2,qishloq,57,902572.8175105705
51,2,markaz,61,669864.4824489899
148,2,qishloq,9,678304.2985203161
97,6,qishloq,57,512804.1205073662
69,2,markaz,27,949207.9501191949
108,3,shahar_cheti,96,649908.0780741123
101,2,markaz,28,1444686.1829627664
112,6,shahar_cheti,56,969910.5020790091
115,5,qishloq,65,606147.8815320868
196,3,markaz,47,2157415.695265593
69,6,shahar_cheti,17,519368.11636877625
64,5,shahar_cheti,14,406115.02125971735
180,6,markaz,30,2074988.9657194803
95,2,qishloq,45,499591.4393650205
155,2,qishloq,30,805358.9577259042
167,6,shahar_cheti,60,1392928.6219250613
59,6,markaz,12,797859.282358039
66,6,markaz,71,679236.9566178656
100,1,qishloq,69,451842.28981246625
179,4,qishloq,7,981815.6332685426
59,2,qishloq,33,240121.59452200815
30,4,markaz,28,301318.4444776831
100,4,markaz,76,1352137.0410280884
84,2,markaz,21,859754.087936219
75,3,markaz,49,1068600.4184716197
159,3,shahar_cheti,97,1174091.9881776173
179,6,markaz,52,1981929.8081251641
193,4,shahar_cheti,94,1635009.8688003782
108,2,qishloq,35,616132.3251648082
85,4,qishloq,80,368820.8186176202
45,3,markaz,76,645045.6526971856
64,3,shahar_cheti,20,387463.33119971416
176,1,qishloq,74,913529.0216918513
50,3,markaz,8,505375.7930763402
154,1,qishloq,97,639584.930416818
72,5,shahar_cheti,5,586037.5910066447
126,6,shahar_cheti,29,1102869.7117528017
72,2,shahar_cheti,18,641424.8450904178
100,6,markaz,55,1076927.5696393186
58,6,qishloq,3,279308.3194785814
47,1,qishloq,75,227029.65645349913
155,2,qishloq,81,876800.9952041277
65,1,shahar_cheti,9,515339.4152495343
187,3,shahar_cheti,38,1370785.1760202723
56,4,markaz,15,609337.4820071864
171,1,markaz,1,2456995.0384835326
128,2,shahar_cheti,52,810815.5117939118
128,3,qishloq,22,736844.4565473709
154,3,markaz,13,1650912.6759660374
81,1,qishloq,23,418984.25245984714
49,4,qishloq,37,244496.51758843
126,6,shahar_cheti,68,782784.7506681163
112,3,shahar_cheti,46,987149.6739179371
151,3,markaz,95,2001362.5993412526
142,5,shahar_cheti,10,902325.9959341086
127,1,qishloq,41,565272.1349776033
55,4,markaz,96,709315.7402004481
30,5,qishloq,4,133794.73481106092
73,5,qishloq,63,350342.86678861716
85,3,markaz,62,1213964.8641571475
30,2,markaz,55,325605.3288353975
133,2,shahar_cheti,20,824061.7097537373
66,5,shahar_cheti,87,541386.577628975
146,3,qishloq,84,862090.0314207246
181,3,shahar_cheti,99,1285227.3069415486
123,5,shahar_cheti,11,892407.1625266282
189,3,markaz,38,2732029.7458590935
81,3,qishloq,25,448707.74882702023
188,1,qishloq,13,761533.4329426119
73,2,markaz,82,1048584.3660097318
154,6,shahar_cheti,73,1285783.3000106206
108,2,qishloq,30,465483.38032841677
101,4,qishloq,46,494233.64855930756
86,1,shahar_cheti,45,588321.6461699149
121,2,qishloq,90,631910.277404284
123,4,markaz,1,1841732.2988632424
93,6,markaz,68,1079325.2355765037
172,4,qishloq,46,691479.3805044179
194,3,qishloq,84,1062412.8961786046
117,2,markaz,11,1628735.3613784981
175,6,qishloq,21,1004632.8042239392
145,3,markaz,55,1960232.6307065783
37,2,shahar_cheti,69,303187.46504846134
